order_id,order_date,week_start,year,month,week_number,quarter,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,discount,revenue,margin,city,sales_channel,campaign_name,visits,cart_additions,completed_orders,payment_method,order_status,is_completed,conversion_rate,cart_abandonment_rate
ORD006085,2025-10-25,2025-10-20,2025,10,43,4,C0434,SMB,P080,Electronics,Laptop Pro Pro,1,518.95,0.15,441.11,148.21,Dublin,Online Store,Back-to-Business,22,9,0,PayPal,Completed,True,0.0,1.0
ORD006086,2025-10-25,2025-10-20,2025,10,43,4,C0287,SMB,P078,Cloud Services,Storage Plan Pro Pro,3,819.11,0.0,2457.33,1000.13,Manchester,Direct,Loyalty Drive,7,1,1,Invoice,Completed,True,0.14285714285714285,0.0
ORD006087,2025-10-25,2025-10-20,2025,10,43,4,C0029,Startup,P063,Software,Analytics Tool Pro Pro,3,2068.97,0.0,6206.91,1893.11,London,Marketplace,Flash Sale,51,12,1,Credit Card,Pending,False,0.0196078431372549,0.9166666666666666
ORD006088,2025-10-25,2025-10-20,2025,10,43,4,C0469,Startup,P031,Cloud Services,CDN Package Pro,2,489.68,0.0,979.36,284.99,Cardiff,Online Store,Loyalty Drive,57,22,1,Credit Card,Completed,True,0.017543859649122806,0.9545454545454546
ORD006089,2025-10-25,2025-10-20,2025,10,43,4,C0138,Government,P031,Cloud Services,CDN Package Pro,1,489.68,0.0,489.68,142.5,Bristol,Marketplace,Spring Promo,52,9,1,PayPal,Completed,True,0.019230769230769232,0.8888888888888888
ORD006090,2025-10-25,2025-10-20,2025,10,43,4,C0371,Startup,P024,Cloud Services,Backup Plan,2,478.69,0.0,957.38,426.03,London,Partner,Q4 Push,37,4,1,Bank Transfer,Completed,True,0.02702702702702703,0.75
ORD006091,2025-10-26,2025-10-20,2025,10,43,4,C0034,SMB,P042,Networking,Firewall Pro,1,407.55,0.0,407.55,130.01,Manchester,Partner,Q4 Push,29,8,0,Credit Card,Completed,True,0.0,1.0
ORD006092,2025-10-26,2025-10-20,2025,10,43,4,C0467,SMB,P048,Software,Analytics Tool Pro Pro,2,2638.12,0.0,5276.24,1609.25,Leeds,Marketplace,Spring Promo,52,8,0,PayPal,Completed,True,0.0,1.0
ORD006093,2025-10-26,2025-10-20,2025,10,43,4,C0272,SMB,P068,Office Supply,Standing Desk Pro Pro,1,228.31,0.0,228.31,54.79,Leeds,Partner,Spring Promo,55,20,1,Bank Transfer,Completed,True,0.01818181818181818,0.95
ORD006094,2025-10-26,2025-10-20,2025,10,43,4,C0088,Startup,P033,Cloud Services,CDN Package Pro Pro,1,599.09,0.15,509.23,148.19,London,Partner,Organic / None,72,14,1,Credit Card,Completed,True,0.013888888888888888,0.9285714285714286
ORD006095,2025-10-26,2025-10-20,2025,10,43,4,C0439,Startup,P016,Networking,Router,5,348.55,0.0,1742.75,740.67,Dublin,Online Store,Q4 Push,51,9,1,Bank Transfer,Completed,True,0.0196078431372549,0.8888888888888888
ORD006096,2025-10-26,2025-10-20,2025,10,43,4,C0143,SMB,P002,Electronics,Monitor,2,291.61,0.0,583.22,135.31,Glasgow,Marketplace,Summer Sale,17,6,0,Bank Transfer,Completed,True,0.0,1.0
ORD006097,2025-10-26,2025-10-20,2025,10,43,4,C0154,Enterprise,P057,Networking,Switch Pro,1,474.54,0.0,474.54,231.58,Liverpool,Online Store,Summer Sale,5,1,1,Bank Transfer,Completed,True,0.2,0.0
ORD006098,2025-10-26,2025-10-20,2025,10,43,4,C0353,Government,P033,Cloud Services,CDN Package Pro Pro,10,599.09,0.0,5990.9,1743.35,Glasgow,Marketplace,Spring Promo,33,8,1,Bank Transfer,Cancelled,False,0.030303030303030304,0.875
ORD006099,2025-10-26,2025-10-20,2025,10,43,4,C0066,SMB,P039,Cloud Services,Storage Plan Pro,2,601.81,0.15,1023.08,416.39,Glasgow,Online Store,Loyalty Drive,42,13,0,Invoice,Completed,True,0.0,1.0
ORD006100,2025-10-26,2025-10-20,2025,10,43,4,C0313,Startup,P078,Cloud Services,Storage Plan Pro Pro,10,819.11,0.05,7781.55,3167.09,Bristol,Marketplace,Partner Week,55,6,1,Bank Transfer,Completed,True,0.01818181818181818,0.8333333333333334
ORD006101,2025-10-26,2025-10-20,2025,10,43,4,C0142,Enterprise,P077,Networking,Firewall Pro,2,388.58,0.0,777.16,247.91,London,Direct,Q4 Push,48,19,1,PayPal,Completed,True,0.020833333333333332,0.9473684210526316
ORD006102,2025-10-26,2025-10-20,2025,10,43,4,C0411,SMB,P068,Office Supply,Standing Desk Pro Pro,10,228.31,0.0,2283.1,547.94,London,Partner,Loyalty Drive,58,12,1,Invoice,Completed,True,0.017241379310344827,0.9166666666666666
ORD006103,2025-10-26,2025-10-20,2025,10,43,4,C0235,Enterprise,P017,Networking,Switch,1,332.68,0.0,332.68,162.35,Cardiff,Direct,Partner Week,53,9,1,Bank Transfer,Completed,True,0.018867924528301886,0.8888888888888888
ORD006104,2025-10-26,2025-10-20,2025,10,43,4,C0322,Startup,P052,Cloud Services,Storage Plan Pro Pro,1,771.87,0.0,771.87,314.15,Edinburgh,Direct,Spring Promo,44,14,0,Credit Card,Pending,False,0.0,1.0
ORD006105,2025-10-26,2025-10-20,2025,10,43,4,C0233,SMB,P037,Networking,Firewall Pro,4,388.49,0.05,1476.26,470.93,Bristol,Partner,Partner Week,40,17,1,Credit Card,Completed,True,0.025,0.9411764705882353
ORD006106,2025-10-26,2025-10-20,2025,10,43,4,C0102,Enterprise,P020,Networking,Cable Kit,2,312.02,0.0,624.04,139.16,Edinburgh,Marketplace,Q4 Push,18,6,1,Credit Card,Completed,True,0.05555555555555555,0.8333333333333334
ORD006107,2025-10-26,2025-10-20,2025,10,43,4,C0165,Enterprise,P016,Networking,Router,2,348.55,0.0,697.1,296.27,Liverpool,Marketplace,Organic / None,55,16,1,PayPal,Completed,True,0.01818181818181818,0.9375
ORD006108,2025-10-26,2025-10-20,2025,10,43,4,C0413,Enterprise,P042,Networking,Firewall Pro,2,407.55,0.05,774.35,247.02,London,Direct,Flash Sale,23,9,1,Credit Card,Completed,True,0.043478260869565216,0.8888888888888888
ORD006109,2025-10-26,2025-10-20,2025,10,43,4,C0258,Startup,P016,Networking,Router,2,348.55,0.0,697.1,296.27,Bristol,Online Store,Q4 Push,64,17,1,PayPal,Cancelled,False,0.015625,0.9411764705882353
ORD006110,2025-10-26,2025-10-20,2025,10,43,4,C0082,SMB,P023,Cloud Services,CDN Package,2,371.86,0.05,706.53,205.6,Birmingham,Partner,Summer Sale,39,15,1,Bank Transfer,Cancelled,False,0.02564102564102564,0.9333333333333333
ORD006111,2025-10-26,2025-10-20,2025,10,43,4,C0034,SMB,P034,Office Supply,Desk Chair Pro Pro,1,213.63,0.15,181.59,91.34,Manchester,Direct,Back-to-Business,69,9,1,Credit Card,Pending,False,0.014492753623188406,0.8888888888888888
ORD006112,2025-10-26,2025-10-20,2025,10,43,4,C0045,Startup,P070,Office Supply,Standing Desk Pro Pro Pro,3,263.74,0.05,751.66,180.4,Birmingham,Online Store,Spring Promo,65,25,1,Bank Transfer,Pending,False,0.015384615384615385,0.96
ORD006113,2025-10-26,2025-10-20,2025,10,43,4,C0406,SMB,P072,Networking,Switch Pro Pro,3,689.95,0.2,1655.88,808.07,Birmingham,Marketplace,Q4 Push,74,28,0,PayPal,Refunded,False,0.0,1.0
ORD006114,2025-10-26,2025-10-20,2025,10,43,4,C0465,Startup,P039,Cloud Services,Storage Plan Pro,3,601.81,0.0,1805.43,734.81,Cardiff,Direct,Back-to-Business,30,9,1,Credit Card,Completed,True,0.03333333333333333,0.8888888888888888
ORD006115,2025-10-26,2025-10-20,2025,10,43,4,C0254,SMB,P079,Electronics,Laptop Pro,1,397.18,0.15,337.6,113.43,Leeds,Marketplace,Back-to-Business,72,20,0,PayPal,Completed,True,0.0,1.0
ORD006116,2025-10-26,2025-10-20,2025,10,43,4,C0292,SMB,P003,Electronics,Keyboard,3,492.91,0.0,1478.73,464.32,Cardiff,Online Store,Organic / None,69,18,1,Bank Transfer,Completed,True,0.014492753623188406,0.9444444444444444
ORD006117,2025-10-27,2025-10-27,2025,10,44,4,C0469,Startup,P003,Electronics,Keyboard,1,492.91,0.0,492.91,154.77,Cardiff,Marketplace,Summer Sale,73,28,0,Bank Transfer,Completed,True,0.0,1.0
ORD006118,2025-10-27,2025-10-27,2025,10,44,4,C0072,SMB,P036,Cloud Services,Compute Credits Pro,2,1122.77,0.0,2245.54,909.44,Leeds,Partner,Back-to-Business,59,15,1,Invoice,Completed,True,0.01694915254237288,0.9333333333333333
ORD006119,2025-10-27,2025-10-27,2025,10,44,4,C0406,SMB,P055,Networking,Switch Pro,5,443.92,0.05,2108.62,1029.01,Birmingham,Marketplace,Q4 Push,20,8,1,Credit Card,Completed,True,0.05,0.875
ORD006120,2025-10-27,2025-10-27,2025,10,44,4,C0104,SMB,P079,Electronics,Laptop Pro,1,397.18,0.15,337.6,113.43,Leeds,Marketplace,Spring Promo,42,17,1,PayPal,Completed,True,0.023809523809523808,0.9411764705882353
ORD006121,2025-10-27,2025-10-27,2025,10,44,4,C0333,Enterprise,P060,Office Supply,Pen Set Pro,5,94.84,0.05,450.49,150.01,Liverpool,Partner,New Year Deal,48,14,1,Invoice,Completed,True,0.020833333333333332,0.9285714285714286
ORD006122,2025-10-27,2025-10-27,2025,10,44,4,C0437,SMB,P078,Cloud Services,Storage Plan Pro Pro,1,819.11,0.0,819.11,333.38,Leeds,Marketplace,Flash Sale,61,21,1,Credit Card,Refunded,False,0.01639344262295082,0.9523809523809523
ORD006123,2025-10-27,2025-10-27,2025,10,44,4,C0342,SMB,P016,Networking,Router,2,348.55,0.15,592.53,251.83,London,Marketplace,Organic / None,63,8,1,PayPal,Cancelled,False,0.015873015873015872,0.875
ORD006124,2025-10-27,2025-10-27,2025,10,44,4,C0096,Startup,P018,Networking,Access Point,10,305.79,0.2,2446.32,978.53,Manchester,Marketplace,Organic / None,37,5,0,Credit Card,Completed,True,0.0,1.0
ORD006125,2025-10-27,2025-10-27,2025,10,44,4,C0436,SMB,P017,Networking,Switch,1,332.68,0.15,282.78,138.0,Manchester,Direct,Loyalty Drive,31,13,1,PayPal,Completed,True,0.03225806451612903,0.9230769230769231
ORD006126,2025-10-27,2025-10-27,2025,10,44,4,C0464,Government,P046,Office Supply,Standing Desk Pro Pro,3,185.62,0.0,556.86,133.65,Cardiff,Partner,Organic / None,24,6,0,Credit Card,Completed,True,0.0,1.0
ORD006127,2025-10-27,2025-10-27,2025,10,44,4,C0250,SMB,P019,Networking,Firewall,3,282.71,0.0,848.13,270.55,Edinburgh,Direct,Back-to-Business,8,2,0,Credit Card,Completed,True,0.0,1.0
ORD006128,2025-10-27,2025-10-27,2025,10,44,4,C0150,SMB,P065,Office Supply,Standing Desk Pro Pro,1,182.42,0.0,182.42,43.78,Cardiff,Marketplace,Spring Promo,18,4,0,Credit Card,Completed,True,0.0,1.0
ORD006129,2025-10-27,2025-10-27,2025,10,44,4,C0315,SMB,P050,Software,Analytics Tool Pro Pro Pro,4,3708.85,0.0,14835.4,4524.8,Cardiff,Marketplace,Organic / None,78,24,0,Bank Transfer,Cancelled,False,0.0,1.0
ORD006130,2025-10-27,2025-10-27,2025,10,44,4,C0485,Enterprise,P049,Networking,Cable Kit Pro Pro,3,538.12,0.15,1372.21,306.0,Bristol,Online Store,New Year Deal,55,6,0,Credit Card,Cancelled,False,0.0,1.0
ORD006131,2025-10-27,2025-10-27,2025,10,44,4,C0483,Enterprise,P027,Electronics,Webcam Pro,1,641.9,0.2,513.52,173.06,London,Direct,Loyalty Drive,71,25,1,Credit Card,Completed,True,0.014084507042253521,0.96
ORD006132,2025-10-27,2025-10-27,2025,10,44,4,C0054,SMB,P019,Networking,Firewall,5,282.71,0.0,1413.55,450.92,Bristol,Marketplace,Organic / None,21,4,1,Bank Transfer,Completed,True,0.047619047619047616,0.75
ORD006133,2025-10-27,2025-10-27,2025,10,44,4,C0073,SMB,P074,Networking,Cable Kit Pro Pro Pro,1,771.13,0.0,771.13,171.96,Edinburgh,Direct,Partner Week,62,23,1,Invoice,Completed,True,0.016129032258064516,0.9565217391304348
ORD006134,2025-10-27,2025-10-27,2025,10,44,4,C0279,Startup,P055,Networking,Switch Pro,1,443.92,0.05,421.72,205.8,Leeds,Direct,Back-to-Business,59,24,0,Bank Transfer,Completed,True,0.0,1.0
ORD006135,2025-10-27,2025-10-27,2025,10,44,4,C0426,SMB,P031,Cloud Services,CDN Package Pro,3,489.68,0.0,1469.04,427.49,Manchester,Marketplace,Loyalty Drive,52,5,1,Invoice,Completed,True,0.019230769230769232,0.8
ORD006136,2025-10-27,2025-10-27,2025,10,44,4,C0021,Enterprise,P022,Cloud Services,Compute Credits,5,753.31,0.1,3389.89,1372.91,Cardiff,Partner,Flash Sale,18,5,1,Bank Transfer,Completed,True,0.05555555555555555,0.8
ORD006137,2025-10-27,2025-10-27,2025,10,44,4,C0339,Enterprise,P073,Networking,Switch Pro,3,380.83,0.0,1142.49,557.54,Birmingham,Online Store,Back-to-Business,45,15,1,Credit Card,Pending,False,0.022222222222222223,0.9333333333333333
ORD006138,2025-10-27,2025-10-27,2025,10,44,4,C0134,SMB,P048,Software,Analytics Tool Pro Pro,1,2638.12,0.15,2242.4,683.93,Cardiff,Marketplace,Back-to-Business,28,10,1,Bank Transfer,Pending,False,0.03571428571428571,0.9
ORD006139,2025-10-27,2025-10-27,2025,10,44,4,C0154,Enterprise,P018,Networking,Access Point,10,305.79,0.05,2905.01,1162.0,Liverpool,Marketplace,Loyalty Drive,14,4,1,Bank Transfer,Completed,True,0.07142857142857142,0.75
ORD006140,2025-10-27,2025-10-27,2025,10,44,4,C0420,SMB,P034,Office Supply,Desk Chair Pro Pro,2,213.63,0.1,384.53,193.42,Liverpool,Partner,Q4 Push,67,27,1,Invoice,Completed,True,0.014925373134328358,0.962962962962963
ORD006141,2025-10-27,2025-10-27,2025,10,44,4,C0150,SMB,P026,Cloud Services,Compute Credits Pro,3,1029.88,0.1,2780.68,1126.18,Cardiff,Online Store,Flash Sale,34,13,0,Bank Transfer,Completed,True,0.0,1.0
ORD006142,2025-10-27,2025-10-27,2025,10,44,4,C0100,Enterprise,P077,Networking,Firewall Pro,3,388.58,0.0,1165.74,371.87,Edinburgh,Online Store,Back-to-Business,16,3,1,Credit Card,Completed,True,0.0625,0.6666666666666667
ORD006143,2025-10-27,2025-10-27,2025,10,44,4,C0481,SMB,P052,Cloud Services,Storage Plan Pro Pro,1,771.87,0.1,694.68,282.73,Bristol,Partner,Partner Week,7,1,0,PayPal,Completed,True,0.0,1.0
ORD006144,2025-10-27,2025-10-27,2025,10,44,4,C0442,Startup,P059,Office Supply,Desk Chair Pro Pro Pro,3,235.63,0.15,600.86,302.23,Birmingham,Marketplace,Summer Sale,66,19,1,Bank Transfer,Refunded,False,0.015151515151515152,0.9473684210526316
ORD006145,2025-10-27,2025-10-27,2025,10,44,4,C0457,Startup,P077,Networking,Firewall Pro,1,388.58,0.0,388.58,123.96,Liverpool,Marketplace,New Year Deal,73,15,1,Credit Card,Completed,True,0.0136986301369863,0.9333333333333333
ORD006146,2025-10-27,2025-10-27,2025,10,44,4,C0295,Enterprise,P014,Software,Analytics Tool,1,1392.78,0.0,1392.78,424.8,Glasgow,Direct,Flash Sale,24,4,0,Credit Card,Completed,True,0.0,1.0
ORD006147,2025-10-27,2025-10-27,2025,10,44,4,C0138,Government,P080,Electronics,Laptop Pro Pro,10,518.95,0.1,4670.55,1569.3,Bristol,Partner,Organic / None,16,3,0,Credit Card,Completed,True,0.0,1.0
ORD006148,2025-10-27,2025-10-27,2025,10,44,4,C0363,Government,P028,Electronics,Mouse Pro,2,703.38,0.0,1406.76,406.55,Cardiff,Marketplace,Organic / None,25,3,1,Bank Transfer,Completed,True,0.04,0.6666666666666667
ORD006149,2025-10-27,2025-10-27,2025,10,44,4,C0379,SMB,P069,Networking,Cable Kit Pro,2,351.91,0.0,703.82,156.95,Edinburgh,Marketplace,Q4 Push,35,13,1,Invoice,Pending,False,0.02857142857142857,0.9230769230769231
ORD006150,2025-10-27,2025-10-27,2025,10,44,4,C0183,Startup,P073,Networking,Switch Pro,2,380.83,0.1,685.49,334.52,London,Partner,Spring Promo,63,8,0,Credit Card,Completed,True,0.0,1.0
ORD006151,2025-10-27,2025-10-27,2025,10,44,4,C0290,Startup,P062,Networking,Cable Kit Pro Pro Pro,2,621.71,0.15,1056.91,235.69,Edinburgh,Online Store,Back-to-Business,22,7,0,Invoice,Completed,True,0.0,1.0
ORD006152,2025-10-27,2025-10-27,2025,10,44,4,C0495,SMB,P014,Software,Analytics Tool,2,1392.78,0.05,2646.28,807.12,Edinburgh,Marketplace,Loyalty Drive,68,27,1,Credit Card,Completed,True,0.014705882352941176,0.962962962962963
ORD006153,2025-10-27,2025-10-27,2025,10,44,4,C0288,Enterprise,P061,Electronics,Mouse Pro Pro,3,1009.82,0.0,3029.46,875.51,London,Marketplace,Spring Promo,53,6,1,Credit Card,Completed,True,0.018867924528301886,0.8333333333333334
ORD006154,2025-10-27,2025-10-27,2025,10,44,4,C0410,SMB,P064,Networking,Cable Kit Pro Pro Pro,5,675.89,0.1,3041.51,678.26,Dublin,Direct,Back-to-Business,38,6,1,Bank Transfer,Pending,False,0.02631578947368421,0.8333333333333334
ORD006155,2025-10-28,2025-10-27,2025,10,44,4,C0397,Enterprise,P032,Office Supply,Desk Chair Pro,1,177.72,0.05,168.83,84.92,Liverpool,Marketplace,Q4 Push,40,11,0,Credit Card,Completed,True,0.0,1.0
ORD006156,2025-10-28,2025-10-27,2025,10,44,4,C0190,SMB,P015,Software,Security Suite,3,1204.66,0.1,3252.58,1031.07,London,Partner,Organic / None,16,4,1,Bank Transfer,Completed,True,0.0625,0.75
ORD006157,2025-10-28,2025-10-27,2025,10,44,4,C0196,Startup,P020,Networking,Cable Kit,5,312.02,0.15,1326.08,295.72,Bristol,Partner,Spring Promo,8,3,1,Credit Card,Completed,True,0.125,0.6666666666666667
ORD006158,2025-10-28,2025-10-27,2025,10,44,4,C0152,Government,P025,Cloud Services,CDN Package Pro,3,445.74,0.0,1337.22,389.13,London,Online Store,Summer Sale,17,1,1,Credit Card,Completed,True,0.058823529411764705,0.0
ORD006159,2025-10-28,2025-10-27,2025,10,44,4,C0190,SMB,P058,Software,ERP Module Pro,1,1637.75,0.0,1637.75,463.48,London,Online Store,Flash Sale,31,3,1,Credit Card,Pending,False,0.03225806451612903,0.6666666666666667
ORD006160,2025-10-28,2025-10-27,2025,10,44,4,C0398,SMB,P030,Office Supply,Notebook Pro,3,224.55,0.05,639.97,299.51,Cardiff,Online Store,Q4 Push,15,6,1,Invoice,Cancelled,False,0.06666666666666667,0.8333333333333334
ORD006161,2025-10-28,2025-10-27,2025,10,44,4,C0010,SMB,P012,Software,CRM License,1,1432.63,0.0,1432.63,517.18,Bristol,Marketplace,New Year Deal,13,4,1,PayPal,Completed,True,0.07692307692307693,0.75
ORD006162,2025-10-28,2025-10-27,2025,10,44,4,C0498,SMB,P025,Cloud Services,CDN Package Pro,10,445.74,0.0,4457.4,1297.1,Dublin,Marketplace,Spring Promo,24,8,1,Bank Transfer,Completed,True,0.041666666666666664,0.875
ORD006163,2025-10-28,2025-10-27,2025,10,44,4,C0379,SMB,P010,Office Supply,Pen Set,3,76.83,0.15,195.92,65.24,Edinburgh,Online Store,New Year Deal,15,6,0,Bank Transfer,Completed,True,0.0,1.0
ORD006164,2025-10-28,2025-10-27,2025,10,44,4,C0485,Enterprise,P053,Networking,Firewall Pro Pro,1,527.54,0.1,474.79,151.46,Bristol,Partner,Loyalty Drive,68,20,1,Credit Card,Completed,True,0.014705882352941176,0.95
ORD006165,2025-10-28,2025-10-27,2025,10,44,4,C0328,SMB,P074,Networking,Cable Kit Pro Pro Pro,1,771.13,0.1,694.02,154.77,Dublin,Marketplace,Q4 Push,40,9,1,Credit Card,Pending,False,0.025,0.8888888888888888
ORD006166,2025-10-28,2025-10-27,2025,10,44,4,C0036,SMB,P039,Cloud Services,Storage Plan Pro,4,601.81,0.0,2407.24,979.75,London,Marketplace,New Year Deal,24,6,0,Bank Transfer,Completed,True,0.0,1.0
ORD006167,2025-10-28,2025-10-27,2025,10,44,4,C0373,Government,P024,Cloud Services,Backup Plan,3,478.69,0.0,1436.07,639.05,Bristol,Marketplace,Partner Week,52,23,1,Bank Transfer,Completed,True,0.019230769230769232,0.9565217391304348
ORD006168,2025-10-28,2025-10-27,2025,10,44,4,C0333,Enterprise,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Liverpool,Marketplace,Partner Week,53,13,0,Credit Card,Completed,True,0.0,1.0
ORD006169,2025-10-28,2025-10-27,2025,10,44,4,C0238,SMB,P064,Networking,Cable Kit Pro Pro Pro,3,675.89,0.0,2027.67,452.17,London,Direct,New Year Deal,36,6,1,Credit Card,Completed,True,0.027777777777777776,0.8333333333333334
ORD006170,2025-10-28,2025-10-27,2025,10,44,4,C0292,SMB,P066,Office Supply,Standing Desk Pro Pro Pro,3,211.9,0.0,635.7,152.57,Cardiff,Marketplace,Summer Sale,14,2,1,PayPal,Completed,True,0.07142857142857142,0.5
ORD006171,2025-10-28,2025-10-27,2025,10,44,4,C0170,Government,P067,Electronics,Monitor Pro,2,393.05,0.0,786.1,182.38,Edinburgh,Marketplace,Q4 Push,34,13,1,Bank Transfer,Completed,True,0.029411764705882353,0.9230769230769231
ORD006172,2025-10-28,2025-10-27,2025,10,44,4,C0460,SMB,P078,Cloud Services,Storage Plan Pro Pro,1,819.11,0.0,819.11,333.38,Manchester,Direct,Partner Week,24,9,1,Credit Card,Completed,True,0.041666666666666664,0.8888888888888888
ORD006173,2025-10-28,2025-10-27,2025,10,44,4,C0440,SMB,P080,Electronics,Laptop Pro Pro,2,518.95,0.0,1037.9,348.73,Birmingham,Online Store,New Year Deal,15,5,1,Credit Card,Completed,True,0.06666666666666667,0.8
ORD006174,2025-10-28,2025-10-27,2025,10,44,4,C0289,Enterprise,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Glasgow,Online Store,New Year Deal,61,16,1,Credit Card,Completed,True,0.01639344262295082,0.9375
ORD006175,2025-10-28,2025-10-27,2025,10,44,4,C0478,Enterprise,P053,Networking,Firewall Pro Pro,4,527.54,0.0,2110.16,673.14,Leeds,Online Store,Back-to-Business,45,6,1,PayPal,Completed,True,0.022222222222222223,0.8333333333333334
ORD006176,2025-10-28,2025-10-27,2025,10,44,4,C0231,SMB,P069,Networking,Cable Kit Pro,2,351.91,0.0,703.82,156.95,Edinburgh,Marketplace,Q4 Push,34,7,0,Credit Card,Completed,True,0.0,1.0
ORD006177,2025-10-28,2025-10-27,2025,10,44,4,C0114,Enterprise,P043,Software,Analytics Tool Pro,2,1835.43,0.0,3670.86,1119.61,Bristol,Direct,Organic / None,62,20,1,Bank Transfer,Completed,True,0.016129032258064516,0.95
ORD006178,2025-10-28,2025-10-27,2025,10,44,4,C0226,SMB,P041,Software,Security Suite Pro,1,1776.12,0.05,1687.31,534.88,Edinburgh,Marketplace,Organic / None,66,7,1,PayPal,Completed,True,0.015151515151515152,0.8571428571428572
ORD006179,2025-10-28,2025-10-27,2025,10,44,4,C0454,Startup,P080,Electronics,Laptop Pro Pro,2,518.95,0.2,830.32,278.99,Glasgow,Direct,Q4 Push,54,11,0,Invoice,Pending,False,0.0,1.0
ORD006180,2025-10-28,2025-10-27,2025,10,44,4,C0420,SMB,P004,Electronics,Mouse,2,608.74,0.05,1156.61,334.26,Liverpool,Direct,Spring Promo,15,5,1,Credit Card,Completed,True,0.06666666666666667,0.8
ORD006181,2025-10-28,2025-10-27,2025,10,44,4,C0011,Enterprise,P040,Networking,Router Pro,2,468.48,0.1,843.26,358.39,Leeds,Partner,Q4 Push,66,10,1,Credit Card,Pending,False,0.015151515151515152,0.9
ORD006182,2025-10-28,2025-10-27,2025,10,44,4,C0331,SMB,P054,Software,ERP Module Pro,2,1378.64,0.1,2481.55,702.28,Leeds,Online Store,Summer Sale,68,13,1,Credit Card,Refunded,False,0.014705882352941176,0.9230769230769231
ORD006183,2025-10-28,2025-10-27,2025,10,44,4,C0399,Startup,P059,Office Supply,Desk Chair Pro Pro Pro,2,235.63,0.2,377.01,189.64,Edinburgh,Online Store,Summer Sale,67,18,1,Bank Transfer,Pending,False,0.014925373134328358,0.9444444444444444
ORD006184,2025-10-28,2025-10-27,2025,10,44,4,C0039,SMB,P043,Software,Analytics Tool Pro,3,1835.43,0.0,5506.29,1679.42,Edinburgh,Direct,Loyalty Drive,32,12,1,Invoice,Completed,True,0.03125,0.9166666666666666
ORD006185,2025-10-28,2025-10-27,2025,10,44,4,C0284,SMB,P038,Software,Security Suite Pro,2,1336.32,0.15,2271.74,720.14,Dublin,Online Store,Back-to-Business,63,25,0,Credit Card,Completed,True,0.0,1.0
ORD006186,2025-10-28,2025-10-27,2025,10,44,4,C0462,Startup,P004,Electronics,Mouse,3,608.74,0.0,1826.22,527.78,Dublin,Online Store,Spring Promo,22,3,1,Bank Transfer,Completed,True,0.045454545454545456,0.6666666666666667
ORD006187,2025-10-28,2025-10-27,2025,10,44,4,C0188,SMB,P015,Software,Security Suite,4,1204.66,0.1,4336.78,1374.76,Glasgow,Online Store,Spring Promo,43,9,0,PayPal,Pending,False,0.0,1.0
ORD006188,2025-10-28,2025-10-27,2025,10,44,4,C0333,Enterprise,P027,Electronics,Webcam Pro,3,641.9,0.0,1925.7,648.96,Liverpool,Direct,Partner Week,78,10,1,Credit Card,Completed,True,0.01282051282051282,0.9
ORD006189,2025-10-28,2025-10-27,2025,10,44,4,C0194,Enterprise,P026,Cloud Services,Compute Credits Pro,1,1029.88,0.0,1029.88,417.1,Leeds,Online Store,New Year Deal,76,27,1,Bank Transfer,Completed,True,0.013157894736842105,0.962962962962963
ORD006190,2025-10-28,2025-10-27,2025,10,44,4,C0079,SMB,P054,Software,ERP Module Pro,2,1378.64,0.05,2619.42,741.3,Manchester,Marketplace,Partner Week,66,14,1,Credit Card,Completed,True,0.015151515151515152,0.9285714285714286
ORD006191,2025-10-29,2025-10-27,2025,10,44,4,C0252,Startup,P029,Office Supply,Standing Desk Pro,2,154.98,0.0,309.96,74.39,Cardiff,Online Store,Organic / None,71,9,1,Credit Card,Completed,True,0.014084507042253521,0.8888888888888888
ORD006192,2025-10-29,2025-10-27,2025,10,44,4,C0082,SMB,P026,Cloud Services,Compute Credits Pro,1,1029.88,0.0,1029.88,417.1,Birmingham,Online Store,Loyalty Drive,51,8,0,Credit Card,Completed,True,0.0,1.0
ORD006193,2025-10-29,2025-10-27,2025,10,44,4,C0450,SMB,P020,Networking,Cable Kit,3,312.02,0.0,936.06,208.74,Leeds,Marketplace,Summer Sale,52,15,0,PayPal,Completed,True,0.0,1.0
ORD006194,2025-10-29,2025-10-27,2025,10,44,4,C0243,Startup,P043,Software,Analytics Tool Pro,2,1835.43,0.05,3487.32,1063.63,Glasgow,Marketplace,Organic / None,54,18,1,Bank Transfer,Completed,True,0.018518518518518517,0.9444444444444444
ORD006195,2025-10-29,2025-10-27,2025,10,44,4,C0374,SMB,P057,Networking,Switch Pro,2,474.54,0.15,806.72,393.68,Dublin,Partner,Partner Week,29,11,1,Credit Card,Completed,True,0.034482758620689655,0.9090909090909091
ORD006196,2025-10-29,2025-10-27,2025,10,44,4,C0167,Enterprise,P014,Software,Analytics Tool,5,1392.78,0.1,6267.51,1911.59,Edinburgh,Marketplace,Loyalty Drive,9,3,0,Credit Card,Completed,True,0.0,1.0
