order_id,customer_id,customer_segment,order_date,week,product_id,product_category,product_name,quantity,unit_price,discount,revenue,margin,city,sales_channel,campaign_name,visits,cart_additions,completed_orders,customer_signup_date,last_purchase_date,payment_method,order_status
ORD004340,C0299,Startup,2025-08-24,2025-08-18,P022,Cloud Services,Compute Credits,4,753.31,0.15,2561.25,1037.31,Glasgow,Partner,Spring Promo,45,17,1,2025-06-28,2025-08-24,Bank Transfer,Completed
ORD004341,C0127,Government,2025-08-24,2025-08-18,P001,Electronics,Laptop,2,264.83,0.0,529.66,177.97,Liverpool,Partner,New Year Deal,23,7,1,2025-04-03,2025-08-24,Bank Transfer,Completed
ORD004342,C0400,Enterprise,2025-08-24,2025-08-18,P080,Electronics,Laptop Pro Pro,2,518.95,0.2,830.32,278.99,Leeds,Partner,Organic / None,29,9,1,2025-07-09,2025-08-24,PayPal,Completed
ORD004343,C0056,SMB,2025-08-24,2025-08-18,P061,Electronics,Mouse Pro Pro,1,1009.82,0.0,1009.82,291.84,Manchester,Direct,Flash Sale,78,31,0,2025-03-19,2025-08-24,Bank Transfer,Completed
ORD004344,C0326,SMB,2025-08-24,2025-08-18,P057,Networking,Switch Pro,2,474.54,0.0,949.08,463.15,Dublin,Direct,Back-to-Business,32,9,1,2025-06-05,2025-08-24,Bank Transfer,Completed
ORD004345,C0352,Startup,2025-08-24,2025-08-18,P020,Networking,Cable Kit,3,312.02,0.0,936.06,208.74,Birmingham,Direct,Organic / None,77,26,1,2025-03-19,2025-08-24,Credit Card,Completed
ORD004346,C0411,SMB,2025-08-24,2025-08-18,P075,Software,Analytics Tool Pro Pro,5,2329.89,0.1,10484.5,3197.77,London,Partner,Q4 Push,55,22,1,2025-05-13,2025-08-24,Credit Card,Completed
ORD004347,C0150,SMB,2025-08-24,2025-08-18,P074,Networking,Cable Kit Pro Pro Pro,4,771.13,0.0,3084.52,687.85,Cardiff,Marketplace,Spring Promo,10,4,1,2025-03-25,2025-08-24,Invoice,Completed
ORD004348,C0190,SMB,2025-08-24,2025-08-18,P038,Software,Security Suite Pro,1,1336.32,0.05,1269.5,402.43,London,Partner,Back-to-Business,59,8,1,2025-07-05,2025-08-24,Credit Card,Completed
ORD004349,C0299,Startup,2025-08-24,2025-08-18,P057,Networking,Switch Pro,2,474.54,0.1,854.17,416.83,Glasgow,Marketplace,Back-to-Business,79,8,0,2025-06-28,2025-08-24,PayPal,Completed
ORD004350,C0165,Enterprise,2025-08-24,2025-08-18,P067,Electronics,Monitor Pro,2,393.05,0.1,707.49,164.14,Liverpool,Direct,Q4 Push,47,5,0,2025-08-23,2025-08-24,Bank Transfer,Cancelled
ORD004351,C0379,SMB,2025-08-24,2025-08-18,P015,Software,Security Suite,2,1204.66,0.0,2409.32,763.75,Edinburgh,Partner,New Year Deal,67,12,1,2025-08-07,2025-08-24,Bank Transfer,Completed
ORD004352,C0385,Enterprise,2025-08-24,2025-08-18,P026,Cloud Services,Compute Credits Pro,2,1029.88,0.0,2059.76,834.2,Bristol,Marketplace,Partner Week,43,13,1,2025-03-14,2025-08-24,Bank Transfer,Completed
ORD004353,C0385,Enterprise,2025-08-24,2025-08-18,P013,Software,ERP Module,3,1134.0,0.1,3061.8,866.49,Bristol,Direct,Loyalty Drive,62,10,0,2025-03-14,2025-08-24,PayPal,Completed
ORD004354,C0263,Enterprise,2025-08-24,2025-08-18,P010,Office Supply,Pen Set,3,76.83,0.1,207.44,69.08,London,Direct,Flash Sale,58,23,1,2025-07-04,2025-08-24,Bank Transfer,Completed
ORD004355,C0328,SMB,2025-08-24,2025-08-18,P066,Office Supply,Standing Desk Pro Pro Pro,1,211.9,0.0,211.9,50.86,Dublin,Marketplace,Q4 Push,49,10,1,2025-03-16,2025-08-24,Bank Transfer,Completed
ORD004356,C0104,SMB,2025-08-24,2025-08-18,P074,Networking,Cable Kit Pro Pro Pro,3,771.13,0.05,2197.72,490.09,Leeds,Partner,Partner Week,35,7,1,2025-03-04,2025-08-24,Credit Card,Completed
ORD004357,C0119,SMB,2025-08-24,2025-08-18,P003,Electronics,Keyboard,5,492.91,0.05,2341.32,735.17,Manchester,Online Store,Back-to-Business,46,8,1,2025-06-12,2025-08-24,Credit Card,Completed
ORD004358,C0201,Enterprise,2025-08-24,2025-08-18,P064,Networking,Cable Kit Pro Pro Pro,5,675.89,0.0,3379.45,753.62,Birmingham,Direct,Back-to-Business,7,1,1,2025-08-01,2025-08-24,Credit Card,Completed
ORD004359,C0390,Startup,2025-08-25,2025-08-25,P072,Networking,Switch Pro Pro,5,689.95,0.0,3449.75,1683.48,Glasgow,Marketplace,Loyalty Drive,74,24,0,2025-05-04,2025-08-25,Credit Card,Completed
ORD004360,C0397,Enterprise,2025-08-25,2025-08-25,P017,Networking,Switch,2,332.68,0.05,632.09,308.46,Liverpool,Online Store,Flash Sale,74,13,1,2025-03-19,2025-08-25,Credit Card,Completed
ORD004361,C0381,Government,2025-08-25,2025-08-25,P049,Networking,Cable Kit Pro Pro,2,538.12,0.0,1076.24,240.0,Leeds,Partner,New Year Deal,60,15,1,2025-03-03,2025-08-25,Bank Transfer,Completed
ORD004362,C0359,Startup,2025-08-25,2025-08-25,P031,Cloud Services,CDN Package Pro,2,489.68,0.05,930.39,270.74,Liverpool,Partner,Summer Sale,8,1,1,2025-04-08,2025-08-25,Invoice,Completed
ORD004363,C0243,Startup,2025-08-25,2025-08-25,P011,Office Supply,Organizer,2,179.1,0.1,322.38,140.24,Glasgow,Direct,Organic / None,72,13,1,2025-04-09,2025-08-25,PayPal,Completed
ORD004364,C0041,Startup,2025-08-25,2025-08-25,P053,Networking,Firewall Pro Pro,4,527.54,0.1,1899.14,605.83,Glasgow,Direct,Flash Sale,5,1,1,2025-05-09,2025-08-25,Credit Card,Pending
ORD004365,C0412,Startup,2025-08-25,2025-08-25,P059,Office Supply,Desk Chair Pro Pro Pro,1,235.63,0.0,235.63,118.52,Cardiff,Online Store,Back-to-Business,13,2,0,2025-06-05,2025-08-25,PayPal,Completed
ORD004366,C0460,SMB,2025-08-25,2025-08-25,P079,Electronics,Laptop Pro,5,397.18,0.1,1787.31,600.54,Manchester,Marketplace,Loyalty Drive,66,9,1,2025-04-14,2025-08-25,Bank Transfer,Completed
ORD004367,C0268,Startup,2025-08-25,2025-08-25,P071,Networking,Firewall Pro Pro,4,492.42,0.0,1969.68,628.33,Glasgow,Marketplace,Organic / None,63,7,1,2025-07-24,2025-08-25,PayPal,Cancelled
ORD004368,C0233,SMB,2025-08-25,2025-08-25,P056,Software,Security Suite Pro,4,1522.68,0.05,5786.18,1834.22,Bristol,Marketplace,Partner Week,32,12,1,2025-03-09,2025-08-25,Bank Transfer,Completed
ORD004369,C0457,Startup,2025-08-25,2025-08-25,P046,Office Supply,Standing Desk Pro Pro,1,185.62,0.1,167.06,40.09,Liverpool,Partner,Q4 Push,72,7,1,2025-05-02,2025-08-25,Invoice,Completed
ORD004370,C0248,SMB,2025-08-25,2025-08-25,P062,Networking,Cable Kit Pro Pro Pro,10,621.71,0.05,5906.24,1317.09,Leeds,Online Store,Organic / None,39,8,0,2025-08-22,2025-08-25,Credit Card,Completed
ORD004371,C0199,Enterprise,2025-08-25,2025-08-25,P036,Cloud Services,Compute Credits Pro,3,1122.77,0.0,3368.31,1364.17,Leeds,Marketplace,Spring Promo,26,2,0,2025-07-21,2025-08-25,Bank Transfer,Completed
ORD004372,C0439,Startup,2025-08-25,2025-08-25,P001,Electronics,Laptop,5,264.83,0.15,1125.53,378.18,Dublin,Direct,Summer Sale,73,17,1,2025-04-03,2025-08-25,Invoice,Pending
ORD004373,C0462,Startup,2025-08-25,2025-08-25,P010,Office Supply,Pen Set,1,76.83,0.0,76.83,25.58,Dublin,Marketplace,Summer Sale,14,1,0,2025-04-28,2025-08-25,Credit Card,Completed
ORD004374,C0120,Startup,2025-08-25,2025-08-25,P061,Electronics,Mouse Pro Pro,3,1009.82,0.05,2877.99,831.74,Dublin,Marketplace,Partner Week,41,12,1,2025-04-18,2025-08-25,PayPal,Completed
ORD004375,C0163,Enterprise,2025-08-25,2025-08-25,P073,Networking,Switch Pro,1,380.83,0.1,342.75,167.26,Manchester,Direct,Loyalty Drive,47,17,0,2025-08-19,2025-08-25,Credit Card,Refunded
ORD004376,C0171,Startup,2025-08-25,2025-08-25,P021,Cloud Services,Storage Plan,2,415.03,0.05,788.56,320.94,Edinburgh,Marketplace,Summer Sale,77,17,1,2025-04-14,2025-08-25,Credit Card,Refunded
ORD004377,C0096,Startup,2025-08-25,2025-08-25,P045,Networking,Cable Kit Pro,10,384.92,0.0,3849.2,858.37,Manchester,Online Store,Organic / None,31,6,0,2025-06-30,2025-08-25,Bank Transfer,Completed
ORD004378,C0425,SMB,2025-08-25,2025-08-25,P018,Networking,Access Point,1,305.79,0.1,275.21,110.08,Leeds,Online Store,New Year Deal,13,4,1,2025-08-23,2025-08-25,Bank Transfer,Completed
ORD004379,C0486,Startup,2025-08-25,2025-08-25,P050,Software,Analytics Tool Pro Pro Pro,2,3708.85,0.0,7417.7,2262.4,Edinburgh,Marketplace,Q4 Push,72,7,0,2025-06-06,2025-08-25,Credit Card,Completed
ORD004380,C0275,Enterprise,2025-08-25,2025-08-25,P039,Cloud Services,Storage Plan Pro,3,601.81,0.05,1715.16,698.07,Edinburgh,Online Store,Loyalty Drive,31,11,1,2025-08-23,2025-08-25,Credit Card,Pending
ORD004381,C0369,Enterprise,2025-08-25,2025-08-25,P080,Electronics,Laptop Pro Pro,2,518.95,0.15,882.22,296.43,London,Partner,Partner Week,68,8,0,2025-03-10,2025-08-25,Bank Transfer,Pending
ORD004382,C0226,SMB,2025-08-25,2025-08-25,P071,Networking,Firewall Pro Pro,3,492.42,0.0,1477.26,471.25,Edinburgh,Online Store,Partner Week,52,19,1,2025-07-07,2025-08-25,Credit Card,Completed
ORD004383,C0498,SMB,2025-08-25,2025-08-25,P028,Electronics,Mouse Pro,4,703.38,0.1,2532.17,731.8,Dublin,Direct,Loyalty Drive,18,3,1,2025-08-05,2025-08-25,Credit Card,Completed
ORD004384,C0478,Enterprise,2025-08-25,2025-08-25,P075,Software,Analytics Tool Pro Pro,3,2329.89,0.0,6989.67,2131.85,Leeds,Online Store,New Year Deal,44,17,0,2025-03-08,2025-08-25,Bank Transfer,Completed
ORD004385,C0381,Government,2025-08-25,2025-08-25,P050,Software,Analytics Tool Pro Pro Pro,2,3708.85,0.1,6675.93,2036.16,Leeds,Marketplace,Summer Sale,74,23,1,2025-03-03,2025-08-25,Credit Card,Completed
ORD004386,C0419,SMB,2025-08-26,2025-08-25,P001,Electronics,Laptop,1,264.83,0.0,264.83,88.98,Glasgow,Direct,Back-to-Business,60,24,1,2025-07-03,2025-08-26,Credit Card,Completed
ORD004387,C0138,Government,2025-08-26,2025-08-25,P036,Cloud Services,Compute Credits Pro,2,1122.77,0.0,2245.54,909.44,Bristol,Marketplace,Organic / None,51,18,1,2025-03-13,2025-08-26,Credit Card,Refunded
ORD004388,C0467,SMB,2025-08-26,2025-08-25,P027,Electronics,Webcam Pro,5,641.9,0.0,3209.5,1081.6,Leeds,Partner,Q4 Push,35,10,1,2025-05-09,2025-08-26,Credit Card,Completed
ORD004389,C0429,Enterprise,2025-08-26,2025-08-25,P070,Office Supply,Standing Desk Pro Pro Pro,5,263.74,0.0,1318.7,316.49,Manchester,Marketplace,Organic / None,58,6,0,2025-03-11,2025-08-26,Bank Transfer,Completed
ORD004390,C0190,SMB,2025-08-26,2025-08-25,P025,Cloud Services,CDN Package Pro,3,445.74,0.1,1203.5,350.22,London,Partner,Q4 Push,31,5,1,2025-07-05,2025-08-26,Bank Transfer,Completed
ORD004391,C0194,Enterprise,2025-08-26,2025-08-25,P019,Networking,Firewall,1,282.71,0.0,282.71,90.18,Leeds,Online Store,Flash Sale,72,27,1,2025-07-30,2025-08-26,Bank Transfer,Completed
ORD004392,C0111,Government,2025-08-26,2025-08-25,P053,Networking,Firewall Pro Pro,3,527.54,0.05,1503.49,479.61,Edinburgh,Partner,Q4 Push,51,10,1,2025-06-25,2025-08-26,Bank Transfer,Completed
ORD004393,C0369,Enterprise,2025-08-26,2025-08-25,P033,Cloud Services,CDN Package Pro Pro,3,599.09,0.0,1797.27,523.01,London,Marketplace,Back-to-Business,6,2,0,2025-03-10,2025-08-26,Bank Transfer,Completed
ORD004394,C0170,Government,2025-08-26,2025-08-25,P014,Software,Analytics Tool,1,1392.78,0.05,1323.14,403.56,Edinburgh,Marketplace,Summer Sale,47,14,1,2025-03-10,2025-08-26,PayPal,Completed
ORD004395,C0154,Enterprise,2025-08-26,2025-08-25,P039,Cloud Services,Storage Plan Pro,2,601.81,0.1,1083.26,440.89,Liverpool,Direct,Back-to-Business,22,6,1,2025-07-02,2025-08-26,Invoice,Completed
ORD004396,C0350,SMB,2025-08-26,2025-08-25,P012,Software,CRM License,1,1432.63,0.0,1432.63,517.18,Manchester,Marketplace,Summer Sale,73,27,1,2025-05-09,2025-08-26,PayPal,Completed
ORD004397,C0119,SMB,2025-08-26,2025-08-25,P064,Networking,Cable Kit Pro Pro Pro,2,675.89,0.2,1081.42,241.16,Manchester,Partner,Spring Promo,72,30,1,2025-06-12,2025-08-26,Bank Transfer,Completed
ORD004398,C0069,SMB,2025-08-26,2025-08-25,P068,Office Supply,Standing Desk Pro Pro,3,228.31,0.0,684.93,164.38,Dublin,Partner,Loyalty Drive,65,7,0,2025-04-02,2025-08-26,PayPal,Completed
ORD004399,C0429,Enterprise,2025-08-26,2025-08-25,P054,Software,ERP Module Pro,4,1378.64,0.1,4963.1,1404.56,Manchester,Direct,Q4 Push,18,2,1,2025-03-11,2025-08-26,Credit Card,Completed
ORD004400,C0032,Enterprise,2025-08-26,2025-08-25,P065,Office Supply,Standing Desk Pro Pro,3,182.42,0.0,547.26,131.34,London,Direct,Spring Promo,27,8,1,2025-06-04,2025-08-26,Bank Transfer,Pending
ORD004401,C0460,SMB,2025-08-26,2025-08-25,P041,Software,Security Suite Pro,3,1776.12,0.05,5061.94,1604.63,Manchester,Partner,Back-to-Business,57,10,0,2025-04-14,2025-08-26,Credit Card,Completed
ORD004402,C0357,Startup,2025-08-26,2025-08-25,P010,Office Supply,Pen Set,2,76.83,0.0,153.66,51.17,Leeds,Direct,Summer Sale,13,1,1,2025-05-03,2025-08-26,PayPal,Completed
ORD004403,C0196,Startup,2025-08-26,2025-08-25,P047,Networking,Firewall Pro,2,415.46,0.0,830.92,265.06,Bristol,Direct,Spring Promo,75,16,0,2025-04-06,2025-08-26,Credit Card,Cancelled
ORD004404,C0301,SMB,2025-08-26,2025-08-25,P003,Electronics,Keyboard,2,492.91,0.0,985.82,309.55,London,Partner,Partner Week,59,8,1,2025-07-31,2025-08-26,Credit Card,Completed
ORD004405,C0172,Enterprise,2025-08-26,2025-08-25,P054,Software,ERP Module Pro,1,1378.64,0.0,1378.64,390.16,Liverpool,Partner,Partner Week,62,8,1,2025-04-07,2025-08-26,Credit Card,Completed
ORD004406,C0221,SMB,2025-08-26,2025-08-25,P069,Networking,Cable Kit Pro,1,351.91,0.0,351.91,78.48,London,Marketplace,Q4 Push,6,2,1,2025-04-23,2025-08-26,PayPal,Completed
ORD004407,C0368,SMB,2025-08-26,2025-08-25,P051,Software,CRM License Pro,1,1851.31,0.0,1851.31,668.32,Edinburgh,Direct,Flash Sale,27,8,1,2025-07-11,2025-08-26,Bank Transfer,Completed
ORD004408,C0454,Startup,2025-08-26,2025-08-25,P004,Electronics,Mouse,1,608.74,0.15,517.43,149.54,Glasgow,Online Store,Loyalty Drive,63,10,1,2025-03-11,2025-08-26,Bank Transfer,Completed
ORD004409,C0139,Enterprise,2025-08-26,2025-08-25,P012,Software,CRM License,3,1432.63,0.0,4297.89,1551.54,Manchester,Direct,Flash Sale,28,5,1,2025-07-24,2025-08-26,Bank Transfer,Completed
ORD004410,C0281,Startup,2025-08-26,2025-08-25,P078,Cloud Services,Storage Plan Pro Pro,4,819.11,0.0,3276.44,1333.51,London,Marketplace,Loyalty Drive,27,8,0,2025-06-24,2025-08-26,Bank Transfer,Completed
ORD004411,C0431,Enterprise,2025-08-26,2025-08-25,P041,Software,Security Suite Pro,1,1776.12,0.0,1776.12,563.03,London,Partner,Organic / None,72,31,0,2025-04-05,2025-08-26,Bank Transfer,Completed
ORD004412,C0009,Enterprise,2025-08-26,2025-08-25,P071,Networking,Firewall Pro Pro,1,492.42,0.0,492.42,157.08,Cardiff,Partner,Q4 Push,15,1,0,2025-05-24,2025-08-26,Bank Transfer,Completed
ORD004413,C0371,Startup,2025-08-27,2025-08-25,P055,Networking,Switch Pro,5,443.92,0.0,2219.6,1083.16,London,Partner,Partner Week,77,30,0,2025-07-19,2025-08-27,PayPal,Completed
ORD004414,C0353,Government,2025-08-27,2025-08-25,P015,Software,Security Suite,1,1204.66,0.05,1144.43,362.78,Glasgow,Direct,Loyalty Drive,27,3,0,2025-07-04,2025-08-27,Invoice,Completed
ORD004415,C0481,SMB,2025-08-27,2025-08-25,P059,Office Supply,Desk Chair Pro Pro Pro,3,235.63,0.15,600.86,302.23,Bristol,Online Store,Partner Week,74,7,1,2025-06-29,2025-08-27,Credit Card,Pending
ORD004416,C0314,SMB,2025-08-27,2025-08-25,P030,Office Supply,Notebook Pro,3,224.55,0.0,673.65,315.27,Glasgow,Partner,Loyalty Drive,71,13,1,2025-06-27,2025-08-27,Invoice,Completed
ORD004417,C0387,Startup,2025-08-27,2025-08-25,P032,Office Supply,Desk Chair Pro,5,177.72,0.0,888.6,446.97,Bristol,Direct,Loyalty Drive,45,9,0,2025-03-29,2025-08-27,Credit Card,Completed
ORD004418,C0077,Startup,2025-08-27,2025-08-25,P056,Software,Security Suite Pro,5,1522.68,0.0,7613.4,2413.45,Liverpool,Direct,Back-to-Business,69,15,1,2025-07-17,2025-08-27,PayPal,Completed
ORD004419,C0027,SMB,2025-08-27,2025-08-25,P061,Electronics,Mouse Pro Pro,1,1009.82,0.05,959.33,277.25,Leeds,Direct,Spring Promo,16,3,1,2025-08-17,2025-08-27,Invoice,Completed
ORD004420,C0410,SMB,2025-08-27,2025-08-25,P043,Software,Analytics Tool Pro,1,1835.43,0.05,1743.66,531.82,Dublin,Marketplace,Back-to-Business,8,3,1,2025-03-06,2025-08-27,Bank Transfer,Completed
ORD004421,C0246,SMB,2025-08-27,2025-08-25,P039,Cloud Services,Storage Plan Pro,4,601.81,0.0,2407.24,979.75,Dublin,Partner,Summer Sale,5,2,0,2025-04-05,2025-08-27,PayPal,Completed
ORD004422,C0168,Startup,2025-08-27,2025-08-25,P049,Networking,Cable Kit Pro Pro,1,538.12,0.1,484.31,108.0,Bristol,Marketplace,Flash Sale,35,13,1,2025-05-10,2025-08-27,Bank Transfer,Completed
ORD004423,C0384,SMB,2025-08-27,2025-08-25,P019,Networking,Firewall,3,282.71,0.0,848.13,270.55,Cardiff,Online Store,Organic / None,32,13,0,2025-06-10,2025-08-27,PayPal,Pending
ORD004424,C0217,SMB,2025-08-27,2025-08-25,P035,Office Supply,Organizer Pro,2,219.97,0.0,439.94,191.37,Bristol,Online Store,Spring Promo,66,8,1,2025-04-03,2025-08-27,Credit Card,Completed
ORD004425,C0023,Enterprise,2025-08-27,2025-08-25,P012,Software,CRM License,4,1432.63,0.15,4870.94,1758.41,Manchester,Marketplace,New Year Deal,73,27,0,2025-05-16,2025-08-27,Credit Card,Completed
ORD004426,C0294,Government,2025-08-27,2025-08-25,P028,Electronics,Mouse Pro,2,703.38,0.0,1406.76,406.55,Birmingham,Partner,Organic / None,77,14,0,2025-07-18,2025-08-27,Credit Card,Completed
ORD004427,C0074,SMB,2025-08-27,2025-08-25,P003,Electronics,Keyboard,3,492.91,0.0,1478.73,464.32,Cardiff,Direct,Partner Week,77,32,1,2025-04-24,2025-08-27,Credit Card,Cancelled
ORD004428,C0495,SMB,2025-08-27,2025-08-25,P018,Networking,Access Point,3,305.79,0.1,825.63,330.25,Edinburgh,Marketplace,Flash Sale,72,8,1,2025-06-30,2025-08-27,Bank Transfer,Completed
ORD004429,C0187,Enterprise,2025-08-27,2025-08-25,P033,Cloud Services,CDN Package Pro Pro,2,599.09,0.05,1138.27,331.24,Glasgow,Partner,Partner Week,41,7,0,2025-05-09,2025-08-27,Bank Transfer,Pending
ORD004430,C0172,Enterprise,2025-08-27,2025-08-25,P065,Office Supply,Standing Desk Pro Pro,5,182.42,0.0,912.1,218.9,Liverpool,Online Store,Q4 Push,26,10,0,2025-04-07,2025-08-27,Bank Transfer,Completed
ORD004431,C0418,Government,2025-08-27,2025-08-25,P068,Office Supply,Standing Desk Pro Pro,5,228.31,0.05,1084.47,260.27,Glasgow,Online Store,Spring Promo,34,13,0,2025-04-21,2025-08-27,PayPal,Completed
ORD004432,C0032,Enterprise,2025-08-27,2025-08-25,P013,Software,ERP Module,3,1134.0,0.1,3061.8,866.49,London,Partner,Organic / None,58,17,1,2025-06-04,2025-08-27,Credit Card,Completed
ORD004433,C0111,Government,2025-08-28,2025-08-25,P065,Office Supply,Standing Desk Pro Pro,4,182.42,0.15,620.23,148.86,Edinburgh,Direct,Loyalty Drive,35,6,1,2025-06-25,2025-08-28,Credit Card,Completed
ORD004434,C0447,Startup,2025-08-28,2025-08-25,P065,Office Supply,Standing Desk Pro Pro,2,182.42,0.0,364.84,87.56,Manchester,Direct,Partner Week,36,6,1,2025-07-10,2025-08-28,PayPal,Completed
ORD004435,C0309,SMB,2025-08-28,2025-08-25,P025,Cloud Services,CDN Package Pro,1,445.74,0.0,445.74,129.71,London,Partner,Organic / None,21,5,1,2025-07-11,2025-08-28,Credit Card,Completed
ORD004436,C0329,Startup,2025-08-28,2025-08-25,P004,Electronics,Mouse,2,608.74,0.15,1034.86,299.07,Bristol,Marketplace,Spring Promo,43,15,0,2025-04-29,2025-08-28,PayPal,Completed
ORD004437,C0306,SMB,2025-08-28,2025-08-25,P002,Electronics,Monitor,1,291.61,0.05,277.03,64.27,London,Marketplace,Partner Week,75,26,1,2025-04-28,2025-08-28,Bank Transfer,Completed
ORD004438,C0443,SMB,2025-08-28,2025-08-25,P075,Software,Analytics Tool Pro Pro,2,2329.89,0.05,4426.79,1350.17,Cardiff,Marketplace,Summer Sale,58,16,1,2025-04-25,2025-08-28,PayPal,Completed
ORD004439,C0411,SMB,2025-08-28,2025-08-25,P024,Cloud Services,Backup Plan,2,478.69,0.05,909.51,404.73,London,Direct,New Year Deal,64,13,1,2025-05-13,2025-08-28,Invoice,Completed
ORD004440,C0256,Startup,2025-08-28,2025-08-25,P066,Office Supply,Standing Desk Pro Pro Pro,2,211.9,0.0,423.8,101.71,Leeds,Online Store,Spring Promo,73,8,0,2025-04-30,2025-08-28,Credit Card,Completed
ORD004441,C0190,SMB,2025-08-28,2025-08-25,P038,Software,Security Suite Pro,3,1336.32,0.0,4008.96,1270.84,London,Direct,Q4 Push,49,16,0,2025-07-05,2025-08-28,Invoice,Completed
ORD004442,C0478,Enterprise,2025-08-28,2025-08-25,P042,Networking,Firewall Pro,10,407.55,0.0,4075.5,1300.08,Leeds,Online Store,Partner Week,41,15,0,2025-03-08,2025-08-28,PayPal,Completed
ORD004443,C0314,SMB,2025-08-28,2025-08-25,P058,Software,ERP Module Pro,1,1637.75,0.0,1637.75,463.48,Glasgow,Online Store,Organic / None,50,11,0,2025-06-27,2025-08-28,Invoice,Completed
ORD004444,C0399,Startup,2025-08-28,2025-08-25,P034,Office Supply,Desk Chair Pro Pro,5,213.63,0.0,1068.15,537.28,Edinburgh,Partner,Back-to-Business,50,18,0,2025-06-26,2025-08-28,Credit Card,Completed
ORD004445,C0083,Startup,2025-08-28,2025-08-25,P006,Electronics,Headset,5,503.98,0.0,2519.9,967.64,Liverpool,Marketplace,Partner Week,50,5,0,2025-05-07,2025-08-28,Bank Transfer,Completed
ORD004446,C0196,Startup,2025-08-28,2025-08-25,P038,Software,Security Suite Pro,4,1336.32,0.05,5078.02,1609.73,Bristol,Direct,Back-to-Business,68,13,1,2025-04-06,2025-08-28,PayPal,Completed
ORD004447,C0154,Enterprise,2025-08-28,2025-08-25,P008,Office Supply,Standing Desk,1,113.13,0.15,96.16,23.08,Liverpool,Marketplace,New Year Deal,67,20,0,2025-07-02,2025-08-28,Credit Card,Pending
ORD004448,C0246,SMB,2025-08-28,2025-08-25,P053,Networking,Firewall Pro Pro,5,527.54,0.0,2637.7,841.43,Dublin,Partner,Flash Sale,9,1,1,2025-04-05,2025-08-28,Credit Card,Completed
ORD004449,C0271,Startup,2025-08-28,2025-08-25,P054,Software,ERP Module Pro,1,1378.64,0.0,1378.64,390.16,Leeds,Online Store,Flash Sale,29,5,1,2025-07-02,2025-08-28,Credit Card,Completed
ORD004450,C0500,Startup,2025-08-28,2025-08-25,P044,Software,Analytics Tool Pro,4,1804.94,0.0,7219.76,2202.03,Birmingham,Marketplace,Loyalty Drive,15,3,1,2025-08-26,2025-08-28,PayPal,Refunded
ORD004451,C0066,SMB,2025-08-28,2025-08-25,P059,Office Supply,Desk Chair Pro Pro Pro,2,235.63,0.0,471.26,237.04,Glasgow,Marketplace,Partner Week,36,8,0,2025-07-15,2025-08-28,Bank Transfer,Completed
ORD004452,C0480,SMB,2025-08-28,2025-08-25,P022,Cloud Services,Compute Credits,1,753.31,0.0,753.31,305.09,Edinburgh,Marketplace,New Year Deal,72,25,0,2025-04-15,2025-08-28,Credit Card,Completed
ORD004453,C0216,Startup,2025-08-29,2025-08-25,P029,Office Supply,Standing Desk Pro,2,154.98,0.0,309.96,74.39,Cardiff,Direct,Partner Week,72,15,0,2025-06-23,2025-08-29,PayPal,Completed
ORD004454,C0063,SMB,2025-08-29,2025-08-25,P053,Networking,Firewall Pro Pro,2,527.54,0.0,1055.08,336.57,Birmingham,Direct,Partner Week,66,10,1,2025-08-01,2025-08-29,Bank Transfer,Completed
ORD004455,C0480,SMB,2025-08-29,2025-08-25,P067,Electronics,Monitor Pro,2,393.05,0.15,668.18,155.02,Edinburgh,Marketplace,Flash Sale,65,15,0,2025-04-15,2025-08-29,Credit Card,Completed
ORD004456,C0322,Startup,2025-08-29,2025-08-25,P026,Cloud Services,Compute Credits Pro,3,1029.88,0.05,2935.16,1188.74,Edinburgh,Online Store,Organic / None,55,10,0,2025-04-15,2025-08-29,Bank Transfer,Completed
ORD004457,C0152,Government,2025-08-29,2025-08-25,P001,Electronics,Laptop,5,264.83,0.05,1257.94,422.67,London,Direct,Summer Sale,78,27,1,2025-06-27,2025-08-29,Credit Card,Completed
ORD004458,C0023,Enterprise,2025-08-29,2025-08-25,P006,Electronics,Headset,3,503.98,0.1,1360.75,522.53,Manchester,Online Store,Q4 Push,8,1,1,2025-05-16,2025-08-29,Invoice,Completed
ORD004459,C0478,Enterprise,2025-08-29,2025-08-25,P065,Office Supply,Standing Desk Pro Pro,4,182.42,0.05,693.2,166.37,Leeds,Direct,Spring Promo,61,24,0,2025-03-08,2025-08-29,Bank Transfer,Completed
ORD004460,C0027,SMB,2025-08-29,2025-08-25,P067,Electronics,Monitor Pro,10,393.05,0.0,3930.5,911.88,Leeds,Partner,Partner Week,26,3,1,2025-08-17,2025-08-29,Credit Card,Completed
ORD004461,C0104,SMB,2025-08-29,2025-08-25,P047,Networking,Firewall Pro,5,415.46,0.0,2077.3,662.66,Leeds,Partner,Summer Sale,19,3,1,2025-03-04,2025-08-29,Credit Card,Completed
ORD004462,C0440,SMB,2025-08-29,2025-08-25,P003,Electronics,Keyboard,1,492.91,0.0,492.91,154.77,Birmingham,Marketplace,New Year Deal,70,23,1,2025-08-14,2025-08-29,Invoice,Refunded
